,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
마늘,0.0070702615,-0.0015435707,0.00792934,-0.00949335,-0.0080205,-0.0066730357,-0.0040053762,0.005023826,-0.003811798,-0.008336397,0.008411238,-0.0037331376,0.008613242,-0.0049095526,0.0039447076,0.004923278,0.0023964674,-0.0028117753,0.0028695194,-0.008283354,-0.0027834482,-0.0025929527,0.0072486615,-0.0034595085,-0.0066274507,0.0043643657,-0.0005217846,-0.0036065811,0.0068462454,0.0038658825,-0.0038992083,0.00076610607,0.009147483,0.007735448,0.0063400534,0.0047162133,0.0023756777,-0.0018280727,-0.006382896,-0.00032200725,-0.0015671394,-0.00058504037,-0.006268459,0.0074400366,-0.0065938435,-0.00726002,-0.0027504663,-0.0015370441,-0.0076299207,0.0006925211,-0.005316229,-0.0012768754,-0.007370091,0.0019611502,0.0032597939,-3.674779e-05,-0.005438207,-0.0017152999,0.0070742923,0.003725837,-0.008893625,-0.003421182,0.0023484237,0.0021331727,-0.009484672,0.004596965,-0.008670491,-0.0073771565,0.0034699757,-0.003457806,0.0035610707,0.008916196,-0.003566429,0.009341562,0.0017585647,0.009862871,0.0056937826,-0.009129384,-0.0033584565,0.0065177954,0.0055877557,0.008680981,0.006911823,0.008041722,-0.009825986,0.004284207,-0.005041182,0.0035371198,0.0060953,0.0043949815,0.00753547,0.0015185493,-0.001254503,0.0057670223,-0.0056178835,3.5699206e-05,0.009460145,-0.0054937503,0.0038101233,-0.008119752
베이컨,0.009764688,0.008230681,0.0013005172,0.0050916635,0.0014222849,-0.0065199947,-0.0014140424,0.0064817267,-0.0045814086,-0.004001233,0.0049278615,0.0026879979,-0.0018720188,-0.0029021841,0.006035429,-0.0057712374,-0.003271564,-0.006514793,-0.0042411247,-0.008624983,-0.0044201617,-0.00851337,0.0013848966,-0.008596284,-0.009983535,-0.008223294,-0.0067981817,0.0066774273,0.0037396322,0.00034030364,-0.0029740543,-0.00747695,0.0005649406,0.00048105844,0.00018836655,0.0009055208,0.00080132484,-6.4596534e-05,-0.0080518825,-0.005953753,-0.00842708,-0.0013112847,0.0018429575,0.007404605,-0.0019441559,-0.0023670092,0.009494754,7.418608e-05,-0.002359613,0.008658682,0.0026920296,-0.0053606033,0.0066087367,0.004499385,-0.0070747742,-0.00029989905,0.00086898386,0.0057654907,-0.0017375399,-0.0028417103,0.0017116839,0.00080252416,0.0012053598,-0.0026556423,-0.0060265646,0.0073602097,0.0076085557,0.00833672,-0.008646202,0.0026842812,-0.0035974917,0.009657451,0.0029560004,0.004672334,0.0024044318,0.0066721085,-0.0057208505,0.007889961,-0.0024902013,-0.0045539723,-0.002098946,0.009720719,-0.006912272,-0.0021968056,0.00698825,-4.8240217e-05,-0.0063361684,-0.0063892,0.008983345,0.006475878,0.004779401,-0.0032579235,-0.009260414,0.0038106726,0.0072090933,-0.0056234864,-0.0079205865,-0.0029651292,-0.0049676425,-0.0023199974
닭다리살,-0.0019328537,-0.00525071,0.009458751,-0.009323441,0.004512925,0.0053687673,-0.0013995446,0.0090517625,0.009879775,-0.005491485,-0.0060330755,-0.0067773,-0.007917935,-0.0030496086,-0.0055767293,-0.008365938,0.0007427264,0.0029552202,0.0064233984,-0.0026670173,-0.0044112527,0.0012554423,0.00039922917,0.00814234,0.00012165682,0.0072471304,-0.008273354,0.00842001,-0.0019021519,0.008678179,-0.007641945,0.0017948999,0.0010575608,3.0885938e-05,-0.005099186,-0.009243714,-0.0072396626,-0.007951721,0.0018832852,0.0004487841,-0.0018034904,0.0071148383,-0.0024799057,-0.0013329008,-0.008882618,-0.009953792,0.008958205,-0.0057656323,-0.006349676,0.005217297,0.006689229,-0.0068413545,0.0009653548,-0.00603362,0.0016169394,-0.0042940783,-0.003440398,0.0021828539,0.008673103,0.0067139957,-0.009711472,-0.00564894,0.007858165,0.0019569094,-0.0042550676,0.00063847174,0.009540896,-0.0010881582,-0.009458855,0.0016545554,0.0062340773,0.0063381437,0.0041086213,-0.005646593,-0.0003569287,-2.1280246e-05,0.004603912,-0.008031172,-0.008047311,0.00027288176,-0.008663374,0.0058003096,-0.00042812628,0.009979507,-0.005373352,-0.0005050322,0.00775915,-0.0040390193,-0.005002698,0.0015982246,0.002669076,-0.0025478525,0.006458814,-0.00767197,0.0034305148,0.0005013095,0.0087534115,0.005972745,0.0068125916,0.007815952
쇠고기(불고기용),-0.009521593,0.009568303,-0.0077686026,-0.0026392713,-0.004899515,-0.004982065,-0.00802358,-0.007773149,-0.0045579737,-0.0012807151,-0.0051054168,0.006144041,-0.009513734,-0.0053140544,0.009429469,0.006981297,0.007681537,0.004235427,0.00051055243,-0.0059830197,0.006029324,0.0026373658,0.0077058645,0.0063889297,0.0079444405,0.008659674,-0.009907804,-0.006761073,0.0013298737,0.006437926,0.0073693036,0.0055095265,0.00766403,-0.005126333,0.0065908576,-0.004089318,-0.009059707,0.009144941,0.0013267362,-0.0027673768,-0.0024743543,-0.00422602,0.004815655,0.004389976,-0.0026516092,-0.0073445905,-0.0035635268,-0.0003417147,0.0060995976,-0.0028355052,-0.000112375135,0.00088514574,-0.007098035,0.0020568604,-0.0014449679,0.0028039175,0.0048492784,-0.001356041,-0.0027842233,0.0077415267,0.00504657,0.00671003,0.00452233,0.008666684,0.0074706604,-0.001084701,0.00874173,0.004611537,0.005443088,-0.0013748979,-0.0020514259,-0.0044203396,-0.008512641,0.0030463492,0.008901156,0.008922166,-0.0019465259,0.006091635,0.0037692916,-0.004289281,0.002030349,-0.0054501486,0.008194745,0.0054374035,0.0031806403,0.004100182,0.008658889,0.0072786957,-0.00082740595,-0.0070723197,0.008389527,0.0072442256,0.0017220824,-0.0013380989,-0.005880794,-0.00452202,0.008644582,-0.0031388777,-0.006343664,0.009867397
알새우,0.007734195,0.009165943,0.0011606537,-0.008371639,0.008475386,-0.003720933,0.0057390872,0.004434939,0.009664184,-0.00931245,0.009199613,-0.009327409,-0.006942008,-0.009110735,-0.0055486783,0.0073744133,0.009161397,-0.003353289,0.003753477,-0.0036463358,0.007916785,0.005858557,-4.582443e-05,-0.0036238485,-0.007304478,0.004785757,0.0014845405,-0.0026234528,0.0078443885,-0.004066504,-0.0091854315,-0.0022513864,0.00010401558,-0.0066622566,-0.0054821675,-0.008481996,0.0092412,0.00741939,-0.00030043986,0.007327546,0.007950418,-0.0007750051,0.006640636,0.0037759496,0.0051175077,0.007276119,-0.004756808,-0.0021876697,0.0008673092,0.0042609232,0.003354112,0.0051282523,0.0046061687,-0.008486345,-0.003255317,-0.0072496897,0.009685337,0.0050479723,0.00015489021,0.00405835,-0.0076827304,-0.0063089402,0.0030697936,0.006517068,0.0038933593,0.0060430598,-0.0019528833,-0.0033221133,0.0002110906,-0.0031473057,-0.0055420306,-0.007788661,0.0065380377,-0.0010658579,-0.0018571984,-0.007756783,0.009398661,0.00090124103,0.001711844,0.0024888504,-0.0074174423,0.0016381502,0.002949234,-0.008588574,0.004959823,0.0024570187,0.007495074,0.0050537707,-0.003042596,-0.0071893986,0.0071386457,0.0019040857,0.0052103405,0.0064414674,0.0019405279,-0.006154566,-2.3562787e-05,0.008284028,-0.0061065704,0.009442943
신김치,-0.0072125127,0.0042337286,0.0021655592,0.0074390527,-0.004902387,-0.0046186266,-0.006089406,0.0033255047,-0.004486224,0.008532669,-0.0043059844,-0.009095166,-0.0048416327,0.006390465,-0.0063518165,-0.0052793506,-0.007337639,0.006004093,0.0033577417,0.0028175048,-0.0031192284,0.0060237357,-0.0061449134,-0.001989072,-0.0060065817,-0.0009872635,-0.0020394237,0.008478703,1.608718e-05,-0.008570712,-0.0054294122,-0.006879659,0.0027059244,0.009455036,-0.0058280025,0.008286047,0.008541006,-0.007073926,-0.008916313,0.009421443,0.008374007,-0.004696548,-0.0067386776,0.007840467,0.0037685737,0.008053076,-0.0075701303,-0.009525555,0.0015920205,-0.009789683,-0.0048968405,-0.003483295,0.009638215,0.00860962,-0.0028516597,0.0058384873,0.008230938,-0.0022757954,0.009511759,0.0071367747,0.0020372935,-0.0038724171,-0.005079855,-0.003051212,0.007872585,-0.006166477,-0.0028929166,0.009221807,0.0034285812,0.006107842,-0.008049753,-0.0007175771,0.0055632447,-0.004709622,0.007489054,0.009345318,-0.00039863706,-0.002074351,-0.00063181494,-0.0057978244,-0.00840359,-0.0015272972,-0.0025897888,0.0043917396,-0.006893291,0.005406113,-0.0067599304,-0.007818361,0.008478246,0.008927544,-0.0034548715,0.0034987798,-0.0057924762,-0.008755137,-0.005493586,0.0067733116,0.0064189467,0.00942651,0.007048684,0.00673295
삼겹살,0.0012975504,-0.009781893,0.0045873397,-0.00054091035,0.006334162,0.001770766,-0.003121811,0.0077705453,0.0015599474,6.0989394e-05,-0.004631908,-0.008467274,-0.007800919,0.008670024,-0.008930619,0.009018887,-0.0092926035,-0.0002608922,-0.0019052231,-0.008964297,0.008649341,0.0067678234,0.0030070809,0.004830549,9.7749224e-05,0.0094336495,0.007018168,-0.009869985,-0.004448738,-0.0012707105,0.0030444944,-0.004327066,0.0014430387,-0.007855913,0.002759564,0.0046908855,0.0049256966,-0.0031720956,-0.0084323725,-0.009261362,-0.0007291106,-0.00731929,-0.006800408,0.0061070174,0.007175006,0.002102455,-0.007909652,-0.005685161,0.0080627315,0.003932243,-0.005241838,-0.0074033826,0.00078460434,0.0034501764,0.0020861567,0.0031022544,-0.005629356,-0.009878163,-0.0070198504,0.0002194402,0.004602167,0.0045153266,0.0018748477,0.005151206,-0.00010826494,0.0041114073,-0.009114076,0.0077248816,0.006127461,0.005133561,0.0071953624,0.008455186,0.0007368531,-0.0017165112,0.00052846206,-0.009315524,0.008405594,-0.006376048,0.008404911,-0.004244765,0.00063227117,-0.009168981,-0.009581386,-0.007817044,-0.0077203526,0.00036042638,-0.007226754,-0.0049531297,-0.005278616,-0.0042956634,0.0070267194,0.004823654,0.008682971,0.0070954873,-0.0056929183,0.007235048,-0.009289499,-0.0025725411,-0.007742374,0.004186435
올리브오일,0.0017760734,0.00707517,0.002937347,-0.0070290603,0.0077376086,-0.006060966,0.009026612,0.002966144,-0.003991315,-0.004701492,-0.004407405,-0.0061430205,0.009382182,-0.0026630498,0.0077677974,-0.009690771,0.002091598,-0.0012521498,0.0075793117,-0.009059699,0.0074537387,-0.0050901584,-0.0059805084,-0.0056588864,-0.0033645078,-0.0034059642,-0.0032395099,-0.007496696,0.00065911905,-0.00060110923,-0.001662065,0.0037574887,-0.0076178513,-0.0032334726,0.005129959,0.008569042,-0.009812867,0.007206231,0.005315827,-0.0038935796,0.008599577,-0.009217059,0.007228731,0.005341194,0.0013081343,-0.005201699,-0.004182921,-0.0033675407,0.0016313192,0.0016136745,0.0074001313,0.009983237,0.008894144,-0.0040291203,0.009635498,-0.00062358414,0.004873037,0.0025514045,-0.0006327576,0.0036842383,-0.005340119,-0.0057663964,-0.0076160715,0.0019001566,0.0065372917,0.00087778823,0.0012305422,0.0031685035,0.00811353,-0.0076914397,0.0022611222,-0.007444202,0.0037539038,0.009524067,0.007549743,0.0064314227,0.008010696,0.0065540676,0.006835997,0.0086731315,-0.0049809865,0.009202398,0.0050497027,-0.0021070188,0.008478335,0.0050966586,0.009669469,0.0028789148,0.00989357,0.0011908086,0.009178733,0.0036217298,0.0065770373,-0.003615824,0.006822993,0.007266707,-0.002125303,-0.0018726129,0.003606713,-0.007038597
생면,0.009749594,-0.0097337365,-0.00650224,0.0027338637,0.0064700544,-0.005399295,0.0028031834,0.009179755,-0.0068176533,-0.0061082537,-0.0050520017,-0.003744379,0.0018009611,0.0096743405,0.0064304913,0.00036759305,0.0024441204,0.008396938,0.009170343,0.0056126346,0.0059923204,-0.007652107,-0.0038581532,-0.0056576924,0.006155828,-0.0022601543,-0.008773145,0.0075859507,0.008342134,-0.0033166346,0.009118232,-0.00076626946,-0.0036250493,-0.00043204165,0.00017587637,-0.00350735,0.0028113492,0.005728482,0.0068881516,-0.008946778,-0.0022129335,-0.005470094,0.0075270254,0.0064944313,-0.0043548127,0.002261306,-0.005958908,0.00023299063,0.009491563,-0.002562299,-0.0051880605,-0.0074192574,-0.0029057225,-0.0008634938,0.0035307526,0.009758134,-0.0033737798,0.0019467903,0.009705231,0.0015307756,0.0009888752,0.00973971,0.009302224,0.007716667,-0.0062403427,0.010013244,0.0058766175,0.009116042,-0.0020257742,0.0033994128,0.006870095,-0.0038754055,0.0066892854,0.0025596868,0.009348811,-0.0030279504,-0.0030973167,0.0062431423,-0.0091440035,-0.0072632483,-0.0065161027,-0.00076161715,-0.0023855036,0.0068226685,0.009242926,-0.00091792626,0.00138505,0.002086871,-0.0020015398,-0.008041929,0.0074904645,-0.0042841784,0.0046265423,0.009112683,0.0030771242,0.0031563714,0.0040579685,-0.0027104805,0.0038289344,0.00031599757
묵은지,0.0056234184,0.0055656056,0.0018683854,0.0057609514,-0.008939988,0.0065140673,0.009243627,-0.004155302,0.0015952972,-0.0052334797,0.0010198952,0.0027281167,0.008115504,0.0005776716,0.0025875669,0.0012553957,0.008331228,-0.005709445,-0.0062576504,-0.0037108469,-0.0022587008,0.005012135,-0.008137397,-0.0028475176,-0.008214048,0.0051429872,-0.0025992673,-0.0090885,0.004009324,0.0090111345,-0.0030205555,-0.0058504487,0.0030013847,-0.0004337815,-0.009987921,0.008438534,-0.0073278234,-0.004945693,-0.0026797403,-0.005520752,0.0017201023,0.009725614,0.0045498097,0.008073286,-0.00045872648,0.0006125312,-0.0026734301,-0.008788784,0.0034690807,0.0021179577,-0.009438825,-0.005001424,-0.009733508,-0.0057378057,0.004083649,0.008659798,0.0041011325,0.0023895702,0.008116098,-0.0011568671,-0.0014364059,-0.008765315,-0.00013809656,-0.002619835,0.00035903658,0.0072904928,-0.007015858,-0.0039137276,-0.006696319,-0.0034901924,-0.0033519298,0.0021546772,0.0033504586,-0.004924915,-0.004549842,0.0012067158,0.0054427655,0.005390229,-0.0030308645,-0.0042667403,-0.0056220368,-0.0005634543,0.0018895578,0.0015603561,0.007363865,-0.0027277377,-8.316585e-05,-0.0055487175,-0.0011727035,-0.007721353,-0.0009344605,0.0013339256,-0.008637604,0.0087341275,-0.00919169,-0.009630715,-0.008512805,0.0073102466,0.0054695574,0.009201816
배추김치,0.0025558595,0.0008740132,-0.0025406182,0.009355569,0.0027805667,0.004044849,-0.0011859545,0.00093427504,0.0066462704,-0.0007468617,0.003351142,-0.0006551121,0.005236474,0.0036185668,0.0025912914,-0.0053414344,-0.0047491807,0.0042852713,-0.005913937,-0.00018873805,-0.00064802385,0.0035087054,-0.008431918,0.008815287,-0.0014732726,-0.0053183637,0.0040372275,-0.0019552067,-0.0077958447,-0.0045147515,-0.00040101138,-0.008965271,0.000578928,0.0024400656,-0.0032500639,0.0025988382,0.0024536843,0.010000327,0.0014144136,0.0019851583,0.002784342,-0.0020910185,-0.0087071,0.008012915,-0.0019789233,-0.009720376,-0.006548685,-0.003968144,0.003973789,0.005048311,0.0060940115,-0.006781414,0.0006935231,-0.0027951123,-0.0052268105,0.0069797137,0.0039709844,-0.0031172284,-0.008277448,-0.005168518,-0.00066362566,0.007795174,0.0060497527,-0.0084760105,-0.009599527,0.0071611265,-0.002330062,-0.0036649946,0.0057310606,-0.005826323,0.005087468,-0.000215454,-0.006833572,-0.0002986534,0.006380413,0.009331501,0.0022165393,0.005056154,-0.00502084,-0.0007887362,-0.0053249183,0.0011741561,-0.0018237802,-0.003635883,-0.00702564,0.009637463,0.002959498,-0.0022702217,-0.004143013,0.0077264556,-0.006467484,0.0031582469,0.0007798154,0.008327262,0.0068571875,-0.0028939063,0.0025257615,-0.0016747123,-0.00948061,-0.002623162
떡볶이떡,0.0013347225,0.006550901,0.009978748,0.009056467,-0.008012249,0.0064693727,-0.005712517,-0.00096285454,0.0004912563,0.0065797055,0.0044718063,0.0045877355,0.0094646495,0.0003932579,-0.0060324944,-0.0063390876,0.006413288,-0.005257845,-0.0028443653,0.004071889,-0.002277806,-0.0060294755,-0.0023330166,0.001212097,0.0021658216,0.0060697,-0.005227015,0.0030712408,0.0072327754,0.0021929904,0.0054079047,-0.0048607695,0.0061556078,-0.0075910334,0.0034865122,-0.009317094,-0.0025918912,-0.009076746,-0.0015928731,-0.00537186,-0.0039523444,0.001160201,0.0028016474,-0.0015209524,-0.008153154,-0.005921005,0.0008105228,-0.0039270446,-0.009414828,-0.0007439948,0.0066264984,0.005988884,-0.009905099,0.0031156617,-0.006000818,-0.009178788,0.0001722352,-0.00036145147,-0.006952394,-0.0062860036,-0.0024393438,0.007091531,-0.0075604427,0.0076945797,-0.00048016373,0.0010938697,0.0094928155,0.0047459537,-0.0035958092,0.0037295613,0.0035155492,0.0063447626,8.073192e-05,-0.004413788,0.001312326,-0.0054234844,0.0014165492,0.004931283,0.0051396615,0.00918868,-0.0075252573,-0.0053992453,0.0064499667,0.0013574506,-0.0066253333,0.00088314636,0.0026720122,-0.0025374086,-0.004966654,0.0050113923,0.009622286,-0.0073514357,-0.00010216635,-0.0025671618,-0.0063561522,-0.0013816121,-0.00524962,0.009070025,-0.0057863966,0.0036758317
닭,-0.00023465633,0.0042383866,0.0021116165,0.010001559,0.00062247104,-0.0054960684,-0.0011809357,0.002084257,-0.003364819,-0.007861346,-0.005612393,-0.00674906,0.006346875,0.003933233,0.008237615,0.0065097813,-0.006166903,0.0027110267,0.00847541,0.0015840561,0.0030700087,0.005824384,-0.008861204,0.009137921,0.006814238,0.00850397,-0.008230086,0.0061461516,0.0066108624,-0.001362185,-0.006309806,0.005311211,-0.006839391,-0.00533189,0.0034962767,0.0081088515,0.008687476,-0.004406675,-0.009194118,0.009562195,0.0063145473,-0.003982724,-0.008474295,-0.004721852,-0.0039525153,-0.0032821249,0.0008231705,-0.000302225,-0.0031092716,-0.0059906878,0.009424985,-0.004717677,-0.0072743953,0.0076908977,0.002510128,0.008651689,-0.004466552,-0.0069063897,0.00097279367,-0.0011900021,-0.009411316,-0.0016088234,0.0030592908,0.0065560476,0.00681418,0.003235375,-0.004438903,-0.001833237,-0.0039546387,0.0058072507,-0.0063454635,0.0021195048,-0.0013318496,-0.005805996,-0.0072224895,0.0058742054,-0.008358117,-0.00069263903,0.0028168764,0.007738232,-0.0073025934,0.0032923082,0.009808368,-0.0069825603,-0.0035383343,0.0051348237,0.005239927,0.0016311707,0.007992376,0.0008492904,0.0018796662,-0.0016133852,-0.008169358,0.003245485,0.001984817,-0.008703906,-0.00068958336,6.0144695e-05,-2.746247e-06,0.008706442
단호박,-0.0025087534,-0.0058746277,0.007490638,-0.0072433325,-0.008966696,-0.0018066185,-0.008359241,0.00041124065,0.0019436952,-0.002486614,-0.0064571314,-0.00033059623,-0.0010972742,0.003486137,0.008145683,0.0058334684,0.008431392,-0.00898093,0.009431349,-0.0023759531,0.008702498,0.0023807653,0.0035676488,-0.009588014,-0.009493653,0.008981064,-0.002902526,0.0028249435,0.0064087203,-0.00031944612,0.0097009335,-0.0010441929,-0.009660891,-0.0070690583,-0.0010447825,-0.008660215,0.0074461806,0.0036129488,-0.008744829,0.008465135,0.008931057,0.0058354717,0.006905317,-0.00958689,0.0004988157,-0.009235814,-0.003671196,0.00024241403,-0.00026009965,0.0014774527,0.0032683956,0.0021248346,0.005325278,0.0075241495,-0.005875818,0.00796514,0.0059992103,0.009800799,0.0046236794,-0.003333993,-0.003743662,-0.00064056925,-0.0016551065,0.009864732,0.001111938,0.0040259156,0.0034188055,-0.008843486,0.0067041777,0.00820979,-0.0016761059,0.0023393915,-0.0064702095,-0.006129038,0.008238427,-0.003036773,0.0067461072,0.0015620287,-0.0019975177,0.0030601118,-0.004024345,-0.0017963725,0.0013626309,0.0048913253,-0.0014139852,0.00065827667,-0.007940712,0.009496124,-0.008743417,0.007076119,0.003917331,-0.006988143,-0.005320527,-0.007934618,-0.0051051555,0.0070817648,0.00963782,0.0021454734,0.00063364295,0.009513801
아보카도,-0.004986742,-0.0012314998,0.0032804657,-0.00643945,-0.00970106,-0.009320022,0.009009657,0.00541533,-0.0047703357,-0.008344824,0.0012728927,0.002897076,-0.0012679802,0.0012632762,-0.0042997524,0.004757009,0.001436586,0.008883567,-0.0099621,-0.0052902787,-0.009095504,-0.00035011157,-0.007855291,0.0050436542,-0.006430195,-0.0059401505,0.005030728,-0.008192847,0.0014132974,-0.0072458945,0.0098584285,0.008617124,0.001772453,0.005772034,0.0045793466,-0.0059595453,0.009750634,-0.009669874,0.008026379,0.0027232063,-0.00304414,-0.003548724,0.009058054,-0.0054400135,0.008188013,-0.006067279,0.008377399,-0.00055841595,0.007968773,-0.0031582639,0.0059761014,0.008807953,0.0025554853,0.0012872295,0.005044194,0.008021366,0.008579246,0.008501689,0.007056046,0.007967347,0.008573888,-6.643226e-05,-0.0010256201,0.0016376737,-1.9910622e-05,0.0006987725,-0.008592756,-0.009592479,-0.0023425114,0.00895125,-0.003665302,-0.0069418633,0.0048833406,0.0011034212,0.0018864113,0.0036910127,0.0035139082,0.00571856,0.0011748619,0.000874213,0.0090181315,0.0027808354,-0.004717985,0.006558823,0.0052109063,0.0028456198,-0.0031521022,0.0033601979,0.0063686413,0.007095584,0.000980184,-0.008514878,0.00025064131,0.0003621195,0.0039777844,-0.009457754,0.009717868,-0.0069783772,0.0057613947,-0.009459464
스파게티면,0.009650836,0.007338801,0.0012925093,-0.0033844153,-0.00044308938,0.00040828146,-0.006402245,0.0057841237,0.0023613465,0.0037713076,-0.007279775,0.00850625,0.0005016327,-0.00022268175,-0.009072586,0.004035263,0.006772755,0.007350455,-0.006408525,-0.0078813275,-0.005491137,-0.0006059023,-0.008347869,-0.008241869,-0.0019609418,0.0011297561,-0.009557078,-0.0037328003,0.0006218427,0.006810486,0.0017091024,-0.0006311672,-0.007494765,-0.006749579,-0.0006936776,0.007479243,0.005457888,-0.0014909434,0.0011595472,-0.00963227,-0.0014005322,-0.004617973,0.005844068,-0.0023539797,-0.004739735,-0.009474315,-0.0012173504,-0.0072180266,-0.001658784,-0.004037663,-0.0023905225,-0.003250046,-0.008143528,-0.0012665475,0.0016961329,-0.004037588,-0.0076172743,-0.0035855828,-0.009025891,-0.0007577983,0.005882405,-0.0029846905,0.0031624653,0.004999812,0.008464761,0.005644239,0.009514269,-0.009606056,-0.007966996,-0.006718939,-0.0074645854,-0.007965829,-0.00778779,-0.0029236584,0.0014025876,-0.0028721304,-0.008807914,0.0050149355,0.00087597175,0.0045877406,0.0071944585,0.007639444,-0.00083816564,0.0036744415,-0.005124662,0.0019286693,0.004542024,0.009904717,-0.0031544247,0.002835456,-0.0057046935,-0.0022183028,0.008117589,-0.0038967007,-0.0011688537,-0.009277618,-0.009487356,0.008874414,-0.0057199555,0.005046969
오이,-0.0069769067,-0.0024476673,-0.008014897,0.0074968557,0.0061245193,0.0052425503,0.0083901435,-0.0006840929,-0.0093022585,0.009113381,-0.0049282406,0.007841196,0.005523395,-0.0010900255,-0.007674314,-0.0014671326,0.006254544,-0.006974777,0.0014542737,-0.00795166,0.008736924,-0.002848193,0.009425161,-0.005699786,-0.0097322855,-0.008627849,-0.004076275,0.00469098,-0.000248796,0.009226295,0.003115018,0.0037481636,0.0029896628,0.008134866,-0.002399745,0.0074246596,-0.0095423,0.002917118,-0.0006907398,0.00042267295,0.006849968,-0.002843758,-0.0023544305,-0.00011277727,-0.0004932,-0.0035858206,0.006239101,-0.0065589086,0.007897174,-8.6840446e-05,0.0026072362,0.0032109865,-0.00027857075,0.00171453,-0.0031575663,0.0047649085,0.00024697933,-0.0032887007,-0.0087282695,-0.010012503,0.00030645958,-0.005754134,-0.0011108099,-0.0042092,-0.008633512,0.0010672197,0.005914963,-0.0022049414,-0.0071689757,0.0031556098,-0.0003868786,-0.005507138,-0.0010947916,-0.0006501659,-0.003174044,-0.009946613,0.0076314243,0.0037173438,-0.002538486,0.007308183,0.00044193165,0.0071674096,-0.001551749,0.0075047873,-4.92713e-05,-0.006075435,-0.0047164336,0.00962815,0.0005747902,0.0010289146,0.008454592,-0.006292035,-0.0017693861,-0.008180545,-0.006670457,-0.008569812,0.0039271857,0.0027410774,0.005603026,0.0025679818
돼지고기 등심,0.0020883547,0.0057495614,-0.0021046095,0.003159125,0.008463746,0.00034941005,0.006291994,-0.0067197545,0.0065875915,0.0046734456,0.005058764,-0.009939223,-0.00045277973,0.003196765,-0.0058198352,-0.0066984524,0.006324848,-0.0068305773,-0.005185514,0.008126706,-0.007017456,0.008565261,0.00065850676,0.004391502,-0.0030407694,-0.005424832,-0.008973996,-0.0006434147,-0.005137284,-0.0030755934,0.008103372,-0.0076685506,-0.006306036,-0.0052877325,-0.006624539,-0.008823926,-0.0011113251,0.009447859,0.0080183875,-0.005290264,-0.008132508,-0.0022599495,-0.009286334,-0.0050799935,-0.0059424513,0.002994844,-0.0075801867,0.0012567086,0.0023301737,0.00531329,-0.0020067736,-0.009782027,0.005253762,-0.0059152828,0.0048730555,0.0019839678,0.008821597,0.0015179069,-0.0018300741,0.0064975703,-0.0070819673,-0.0084078545,0.0037997016,-0.002580298,-0.004197304,-0.0019076619,-0.009881941,0.0002772279,-0.0010744414,-0.0029495412,0.002494895,0.004715227,0.00635635,-0.00790865,-0.004981413,-0.008779672,-0.008943486,-0.003717322,-0.0012982541,-0.00821558,-0.005406324,-0.002169002,0.006304607,0.0015731492,0.008290915,-0.008321298,-0.004558948,-0.0007700305,0.008828765,0.0011125873,0.0015621806,0.0012927261,0.002924443,-0.009409243,0.0032700023,0.005478872,0.0052849264,0.004417249,-0.0080882935,-0.0040636556
차돌박이,0.008352054,-0.0005579535,-0.009439964,0.0047704787,-0.0060356697,0.0066239904,0.0053980844,-0.0050107245,0.0025778504,0.005424627,-0.003603399,-0.0015187965,0.009179148,0.0090599395,-0.009376487,0.0075333617,0.009858764,-0.0028739579,0.0024770806,-0.002841426,0.008658443,-0.0002832206,0.005647745,0.009228269,0.004106716,-0.0071350764,-0.001965748,0.0009771803,0.0019830007,0.0029039653,0.009454506,0.0044101262,0.009933601,-0.008653743,-0.005731847,0.0020316658,0.0036867927,-0.0009881943,-0.006911378,-0.0032108286,-0.008534332,0.00941394,0.0036971353,-0.007897312,0.0032137474,0.0041620927,-0.0056237294,-0.0059173657,0.0010634891,0.008997218,-0.009638024,-2.9175824e-06,-0.006871588,-0.0009413597,0.0030296617,-0.0049994956,-0.0027690558,0.0006610884,-0.0063723316,0.007300173,0.004388273,-0.008584008,-0.0021468778,0.0031634371,-0.00836301,-0.007042616,-0.008450538,-0.005495821,0.008853466,0.0071268654,0.002895215,-0.008546244,0.0057906695,0.0046753674,0.00012440617,-0.00882452,-0.0018999609,0.00018041598,-0.007783869,0.0024830273,0.00047115938,-0.007088503,-0.008329078,0.0060703754,-0.008369355,-0.0055886284,0.005577516,-0.0004718425,-0.003009079,-0.005192422,-0.0011743219,0.005284183,-0.005959636,-0.005000404,-0.0049467753,-0.0047390694,-0.007980033,-0.009776102,0.00756831,0.007967665
